1.820374090185304086e-04,2.316839751144932720e-06,1.456299272148243303e-05,1.456299272148243303e-05,1.869689679173960678e-03,5.957587931515540553e-06,2.978793965757770277e-06,2.694153653474250102e-04,1.094872270969633873e-03,6.619542146128378745e-07,0.000000000000000000e+00,1.108773309476503496e-04,1.125322164841824440e-05,6.834677265877551252e-04,1.002860635138449352e-04,3.309771073064189373e-07,0.000000000000000000e+00,3.640748180370608172e-05,2.396274256898473193e-04,2.316839751144932720e-06,2.353247232948638612e-04,4.633679502289865439e-06,2.416132883336858311e-05,0.000000000000000000e+00,3.971725287677027035e-05,6.619542146128378745e-07,1.421877652988375821e-03
2.549185680474038481e-03,2.316839751144932720e-05,2.416132883336858311e-05,2.302607735530756445e-03,5.672616642124713761e-03,7.725005684531818448e-04,2.780207701373918925e-05,3.640748180370608257e-06,3.113170671324176544e-03,0.000000000000000000e+00,3.485188939936591300e-04,4.339109876787152278e-03,1.237854381326006833e-04,5.361829138363986667e-05,2.678597729430848631e-03,1.244473923472135251e-04,3.309771073064189373e-07,1.403342934979216197e-04,5.292323945829638821e-04,5.593513113478480346e-04,4.901770959208064061e-04,1.449679730002114851e-04,1.459609043221307613e-04,3.309771073064189373e-07,3.321355271819914027e-03,8.274427682660473273e-06,3.608312423854579277e-03
3.086361525632356790e-03,3.375966494525473082e-04,1.257713007764391951e-05,4.004822998407669125e-05,5.023239557589520218e-03,7.380789492933142613e-05,6.619542146128378745e-07,9.929313219192567589e-07,1.641646452239837886e-03,3.309771073064189373e-07,1.654885536532094739e-06,5.494219981286554348e-05,4.213338576010712934e-04,7.579375757316993796e-05,2.225821046635667339e-03,1.074682667423942266e-03,0.000000000000000000e+00,2.912598544296486606e-05,5.917870678638770384e-04,2.283742040414290630e-05,5.497529752359618964e-04,3.309771073064189373e-07,2.316839751144932720e-06,0.000000000000000000e+00,8.261188598368216776e-04,0.000000000000000000e+00,3.022482943922217679e-03
1.864394045457057943e-03,1.754178668724020246e-05,3.010236790951880282e-03,1.153422121252139360e-02,4.928249127792577733e-03,3.690394746466570900e-04,8.267477163407038407e-03,4.401995527175372167e-05,1.927279695845277507e-03,3.640748180370608172e-05,4.881912332769679078e-04,6.834677265877551252e-04,4.501288659367297759e-05,6.172723051264712713e-04,4.154755628017476991e-03,2.912598544296486606e-05,7.380789492933142613e-05,2.349937461875574470e-05,1.997446842594238249e-03,5.216861165363775345e-03,3.124423892972594827e-04,2.300290895779611539e-04,3.111184808680338127e-05,2.747109990643277174e-05,6.728764591539496565e-04,5.957587931515540553e-06,1.175465196598746848e-02
4.597272020486159005e-04,2.945696255027128356e-04,4.577413394047774023e-04,1.004846497782287823e-03,1.687983247262736541e-04,5.627603755531041495e-03,2.608099605574581482e-04,1.201446899522300805e-04,7.420506745809912850e-04,1.158419875572466360e-05,1.220643571746073000e-03,2.501193999914607790e-03,3.645050882765591901e-03,8.960212248999373588e-03,2.490933709588109054e-03,9.909454592754182809e-04,7.943450575354054071e-06,6.519256082614533453e-03,2.260904620010147602e-03,3.308778141742269897e-03,7.805764098714584008e-03,2.007707132920737419e-03,3.295208080342706871e-03,4.799168055943074532e-05,2.369796088313959521e-04,3.740041312562533763e-05,8.432965717060248584e-03
1.496347502132319967e-03,3.309771073064189479e-06,5.030852031057567804e-05,8.009645996815338250e-05,2.848388985479041562e-03,3.409064205256114900e-05,0.000000000000000000e+00,1.333837742444868215e-04,1.421546675881069305e-03,3.309771073064189373e-07,7.281496360741216514e-06,1.391758736223491560e-03,6.950519253434797312e-06,2.978793965757770277e-06,1.598619428290003414e-03,8.125487984372585428e-04,0.000000000000000000e+00,2.611078399540338931e-03,3.548074590324810863e-04,6.272016183456639252e-04,3.849263757973652388e-04,9.929313219192567589e-07,5.295633716902702996e-06,0.000000000000000000e+00,1.002860635138449352e-04,0.000000000000000000e+00,8.118868442226456197e-04
3.309771073064189373e-07,0.000000000000000000e+00,3.309771073064189373e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309771073064189373e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309771073064189373e-07,0.000000000000000000e+00,0.000000000000000000e+00,3.309771073064189373e-07,3.309771073064189373e-07,7.725005684531818448e-04,0.000000000000000000e+00,3.309771073064189373e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309771073064189373e-07
2.703751989586136457e-03,6.917421542704156069e-05,4.729662863408726822e-04,1.499326296098077741e-03,1.187976131254929457e-02,1.552282633267104922e-04,4.256365599960547515e-04,6.851226121242871890e-05,4.465543131778204437e-03,6.619542146128378745e-07,2.813305412104561082e-04,4.196789720645392025e-04,9.462635497890517717e-04,8.525970284213351324e-04,4.861391752116681064e-03,1.697912560481929032e-04,4.302702394983446237e-06,1.607224833079970439e-03,2.661386919850914582e-03,1.506938769566125436e-03,9.962410929923210152e-04,2.363176546167831103e-04,8.704697922158818066e-05,0.000000000000000000e+00,1.924300901879519732e-03,2.614719147720709493e-05,8.667959463247805821e-03
2.779876724266612531e-03,1.327218200298740068e-04,7.291425673960409649e-04,2.747109990643277174e-05,5.823542203056441581e-03,1.300740031714226396e-04,1.290810718495033871e-05,3.625192256327206593e-03,3.073453418447406361e-03,1.654885536532094739e-06,7.255018192156702673e-04,4.090877046307337880e-04,5.567034944893966674e-04,1.469538356440500105e-04,2.871888360097797025e-03,1.057140880736702135e-03,5.527317692017196438e-05,9.929313219192567589e-06,3.165796031385897154e-03,5.828175882558730633e-03,1.307028596753048461e-03,2.548523726259425653e-05,2.237405245391391976e-04,6.619542146128378745e-07,1.231234839179878415e-04,1.985862643838513518e-06,1.744514137190672845e-02
2.697132447440007876e-03,3.971725287677027035e-06,2.181139137149300830e-04,2.584931208063131884e-04,6.185300181342357276e-03,7.910352864623411981e-05,3.971725287677027035e-06,2.450256623100149911e-02,4.694248312926939393e-03,1.323908429225675749e-06,4.302702394983446237e-06,1.001205749601917234e-03,6.354760460283243257e-05,5.725903956401047620e-05,7.976879263192002134e-03,1.191517586303108111e-05,3.309771073064189373e-07,1.888555374290426438e-03,1.306366642538435647e-03,1.406321728944974134e-03,1.136575386490242716e-03,6.950519253434797312e-06,4.031301166992182390e-04,0.000000000000000000e+00,1.028345872401043720e-03,4.600581791559223350e-05,1.716513473912549895e-02
4.372207587517794422e-04,2.985413507903898864e-04,6.785030699781587982e-04,4.656847899801314495e-04,6.444124279255976492e-04,1.105463538403439288e-04,1.097520087828085132e-03,1.489396982878885223e-05,5.788789606789267184e-04,6.619542146128378745e-07,6.420955881744527436e-05,2.074895485703940386e-03,4.438403008979078059e-04,2.914584406940325199e-03,4.699874923751148941e-05,9.177995185606997643e-04,3.309771073064189373e-07,2.682900431825831818e-03,2.942717461061370582e-03,3.575876667338550273e-03,0.000000000000000000e+00,2.647816858451351583e-05,1.323908429225675749e-06,1.489396982878885223e-05,6.950519253434797312e-06,1.380174537467766869e-04,1.026690986864511575e-03
5.788789606789267184e-04,0.000000000000000000e+00,1.985862643838513518e-06,3.276673362333547220e-05,4.826308178742201235e-03,1.985862643838513518e-05,9.929313219192567589e-07,9.929313219192567589e-07,1.537719640545622294e-03,0.000000000000000000e+00,3.640748180370608257e-06,7.016714674896080983e-05,6.619542146128378745e-07,1.787276379454662268e-04,4.921629585646449586e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.177380230141621628e-05,9.763824665539358157e-05,1.985862643838513518e-06,7.281496360741216514e-06,1.323908429225675749e-06,2.647816858451351498e-06,3.309771073064189373e-07,3.640748180370608172e-05,3.309771073064189373e-07,5.752382124985561292e-04
4.149129017193268175e-03,1.323908429225675749e-06,4.964656609596283794e-06,1.214685983814557506e-04,2.567720398483198160e-03,1.423201561417601383e-05,3.309771073064189373e-07,3.957493272062850842e-03,3.305468370669206041e-03,0.000000000000000000e+00,2.085155776030439448e-05,6.950519253434798159e-05,9.929313219192567589e-07,7.370860179713949580e-04,1.514220265926866614e-03,3.309771073064189373e-07,0.000000000000000000e+00,1.850162029842881831e-04,2.419442654409922520e-04,3.309771073064189479e-06,8.605404789966892475e-06,0.000000000000000000e+00,2.316839751144932720e-06,0.000000000000000000e+00,1.423201561417601383e-05,0.000000000000000000e+00,2.203976557553443804e-03
1.098843996257310870e-04,0.000000000000000000e+00,1.863401114135138667e-04,1.985862643838513518e-06,9.399749847502297882e-05,6.619542146128378745e-07,0.000000000000000000e+00,1.721080957993378495e-05,1.317288887079547306e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.619542146128378745e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.654885536532094739e-06,4.104116130599594716e-04,1.323908429225675749e-06,0.000000000000000000e+00,3.309771073064189373e-07,1.529114235755655595e-04,5.295633716902702996e-06,2.912598544296486606e-05,3.309771073064189373e-07,2.614719147720709493e-05,1.323908429225675749e-06,0.000000000000000000e+00,9.101870450926520431e-05
4.226577660302969770e-04,4.368897816444730078e-05,5.858294799323615301e-05,3.740041312562533763e-05,8.512731199921095030e-04,3.773139023293175853e-05,3.640748180370608257e-06,4.633679502289865439e-06,3.409064205256114900e-04,6.619542146128378745e-07,1.257713007764391951e-05,6.950519253434798159e-05,5.229438295441418986e-05,1.588690115070810814e-05,1.942173665674066380e-03,1.721080957993378495e-05,0.000000000000000000e+00,2.250644329683648879e-05,4.332490334641023915e-04,2.356557004021702956e-04,1.985862643838513518e-05,3.309771073064189373e-07,2.449230594067500062e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.640748180370608257e-06,8.478640557868533448e-03
4.203409262791520307e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.290810718495033871e-05,2.429371967629115011e-04,6.619542146128378745e-07,0.000000000000000000e+00,5.063949741788209894e-05,8.969479608003953428e-05,0.000000000000000000e+00,1.323908429225675749e-06,1.456299272148243303e-05,1.952764933107871767e-05,6.288565038821959755e-06,2.184448908222364903e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.309771073064189373e-07,3.309771073064189373e-07,6.619542146128378745e-07,3.078087097949696037e-05,0.000000000000000000e+00,6.619542146128378745e-07,0.000000000000000000e+00,4.633679502289865439e-06,1.456299272148243303e-05,2.714012279912635423e-05
2.313662370914790906e-02,8.446866755567118343e-03,7.163999487647437943e-03,5.864583364362437393e-03,4.172628391812023205e-03,7.239131291005994687e-03,3.276342385226240893e-03,1.645618177527514991e-02,1.030397930466343467e-02,5.663018306012828056e-04,1.372562063999719284e-03,4.573772645867403217e-03,6.670512620653567572e-03,5.064280718895516030e-03,1.128201665675390188e-02,6.678456071228921348e-03,4.924939356719513659e-04,5.154637469190168596e-03,1.381564641318453954e-02,2.956949476675546640e-02,1.854795709345171805e-03,1.355020277312479152e-03,1.322452129953527455e-02,8.142036839737905253e-05,1.981890918550836562e-03,6.553346724667094439e-05,0.000000000000000000e+00
